ID;name;Age;Gender;Color1;Color2;Size;Breed;Date_found;Adoptable_from;Posted;Coat;Neutered;HouseBroker;likes_people;likes_children;get_along_males;get_along_females;get_along_cats;keep_in;;;;;;;;;;;;;;;;;;;;;;;
4186;Málna;1.67;female;apricot;;medium;Staffordshire Terrier Mix;12/15/2018;12/15/2018;01/11/2019;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
4168;Néró;12.92;male;black;brown;medium;German Shepherd Dog Mix;12/29/2018;12/29/2018;12/30/2018;short;;;;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1057;Nina;3.42;female;brown;white;medium;Unknown Mix;02/05/2018;02/05/2018;12/03/2018;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
22876;Cézár;4;male;brown;;small;Unknown Mix;11/30/2018;11/30/2018;12/06/2018;medium;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1534;Gotti;1;male;black;;medium;Schnauzer Mix;1/15/2019;6/29/2019;1/15/2019;wirehaired;yes;yes;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1061;Johnny;6.67;male;brown;;large;Caucasian Ovtcharka, German Shepherd Dog Mix;08/10/2016;08/10/2016;12/12/2018;short;yes;;yes;yes;yes;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
950;Fürge;2.17;male;black;brown;medium;Greyhound Mix;8/25/2018;09/01/2018;12/03/2018;medium;yes;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
4154;Alfonzina;2;female;apricot;;medium;Chinese Shar-Pei Mix;12/04/2018;12/04/2018;12/14/2018;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1526;Érdi Bella;5.67;female;black;;medium;Dachshund, Labrador Retriever Mix;12/17/2018;12/17/2018;12/19/2018;short;;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
4179;Boromir;2.5;male;apricot;;medium;Chinese Shar-Pei Mix;12/20/2018;12/20/2018;01/05/2019;short;;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
22935;Simon;1.5;male;saddle black;;medium;Unknown Mix;01/11/2019;01/11/2019;01/11/2019;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;Ali;4.92;male;apricot;;medium;Bull Terrier Mix;07/07/2018;07/07/2018;10/20/2018;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3304;Sanyi;1.58;male;black;white;medium;Unknown Mix;11/10/2018;12/01/2018;11/23/2018;short;;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
22849;Misa;9;male;black;white;medium;Unknown Mix;11/21/2018;12/06/2018;11/21/2018;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4088;Héra;2.17;female;striped;;medium;Staffordshire Terrier Mix;9/20/2018;9/20/2018;10/08/2018;short;yes;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
850;Berci;7.83;male;yellow;brown;medium;Unknown Mix;07/08/2017;08/08/2017;11/29/2018;short;no;;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
331;Ali;4.92;male;apricot;;medium;Bull Terrier Mix;09/10/2017;09/10/2017;9/29/2018;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3292;Orsi;2.08;female;brown;white;medium;Unknown Mix;08/08/2018;08/08/2018;9/30/2018;short;yes;;yes;yes;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
336;Bosco;2.67;male;apricot;;medium;Unknown Mix;09/10/2017;09/10/2017;10/20/2018;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;Robin;9.92;male;black;;medium;English Cocker Spaniel, Labrador Retriever Mix;01/10/2017;01/10/2017;2/13/2019;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;Ninuska;3.5;female;apricot;;medium;Unknown Mix;09/10/2017;09/10/2017;9/29/2018;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3313;Regi;3.08;female;black;;large;Unknown Mix;11/04/2018;12/15/2018;11/28/2018;wirehaired;;;yes;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
332;Bosco;2.67;male;apricot;;medium;Unknown Mix;09/10/2017;09/10/2017;9/29/2018;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1507;Ócsai Adolf;7.5;male;white;;medium;American Bulldog Mix;09/11/2018;09/11/2018;11/02/2018;short;yes;;yes;yes;yes;yes;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1491;Dömper;3.58;male;black;white;small;French Bulldog;9/27/2018;9/27/2018;9/29/2018;short;yes;yes;yes;no;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
337;Ninuska;3.58;female;apricot;;medium;Unknown Mix;09/10/2017;09/10/2017;10/20/2018;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1516;Soroksári Csicsi;4;female;saddle black;;medium;German Shepherd Dog Mix;11/12/2018;11/12/2018;11/19/2018;short;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1501;Mezõkovácsházi Dáma;1.33;female;black;;medium;Fox Terrier, Staffordshire Terrier Mix;10/03/2018;10/23/2018;10/23/2018;short;yes;;yes;yes;yes;yes;no;flat;;;;;;;;;;;;;;;;;;;;;;;
22835;;2.5;male;black;;medium;Unknown Mix;11/18/2018;12/03/2018;11/18/2018;short;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1500;Mezõkovácsházi Hilda;1.33;female;black;;medium;Fox Terrier, Staffordshire Terrier Mix;10/03/2018;10/23/2018;10/23/2018;short;yes;;yes;yes;yes;yes;no;flat;;;;;;;;;;;;;;;;;;;;;;;
4096;Marcipán;2.5;male;apricot;;medium;Unknown Mix;04/12/2018;04/12/2018;10/13/2018;short;;;yes;;yes;yes;yes;flat;;;;;;;;;;;;;;;;;;;;;;;
840;Morzsi;9.58;male;yellow;brown;small;Dachshund Mix;5/14/2018;5/18/2018;9/22/2018;short;no;;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
841;Zsemle;13.5;male;yellow;brown;small;Dachshund Mix;4/18/2017;6/18/2017;9/22/2018;short;no;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1045;Jazz;0.5;male;striped;;medium;Greyhound Mix;11/26/2019;11/30/2019;11/27/2019;short;;;;;;;;flat;;;;;;;;;;;;;;;;;;;;;;;
2398;Teo;5.33;male;yellow;;medium;Unknown Mix;8/17/2017;8/17/2017;09/05/2018;short;yes;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
916;Izményi Nelly;3.25;female;black;white;medium;Greyhound;9/16/2018;9/18/2018;9/18/2018;short;yes;;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
656;Bobi;3.75;male;black;;medium;Schnauzer Mix;1/31/2018;1/31/2018;8/24/2018;medium;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2399;Szofi;5.83;female;black;brown;medium;Unknown Mix;8/17/2017;8/17/2017;09/05/2018;short;yes;;yes;yes;yes;;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
254;Bizsu;2.92;female;yellow;brown;small;Unknown Mix;05/01/2018;8/23/2018;8/23/2018;short;yes;;yes;;yes;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1142;Henrik;5.5;male;black;white;large;German Dog;05/05/2016;05/05/2016;9/28/2018;short;;yes;yes;;no;no;;flat;;;;;;;;;;;;;;;;;;;;;;;
1477;Óbudai Löri;2.25;male;striped;;medium;German Shepherd Dog Mix;8/15/2018;8/15/2018;8/23/2018;short;yes;;yes;yes;yes;yes;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1047;Zizi;9.17;male;brown;white;large;Hungarian Greyhound;12/01/2019;12/04/2019;12/03/2019;short;yes;yes;yes;;;;;flat;;;;;;;;;;;;;;;;;;;;;;;
1051;Indy;1.33;male;black;;small;Unknown Mix;7/21/2018;7/21/2018;9/22/2018;short;yes;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
251;Tánya;2.92;female;saddle black;;large;German Shepherd Dog Mix;04/01/2018;8/23/2018;8/23/2018;short;yes;;yes;;yes;;;garden;;;;;;;;;;;;;;;;;;;;;;;
2403;Borka;4.67;female;sable;;medium;German Shepherd Dog Mix;12/13/2017;12/13/2017;9/19/2018;short;yes;;yes;yes;;;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
842;Démon;9.17;male;black;brown;medium;German Shepherd Dog, Transylvanian Hound Mix;8/20/2018;9/20/2018;9/27/2018;short;no;no;yes;yes;yes;yes;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
255;Különc;2.5;female;black;;medium;Schnauzer Mix;03/01/2018;8/23/2018;8/23/2018;short;yes;;yes;;yes;;;garden;;;;;;;;;;;;;;;;;;;;;;;
4067;Netty;5.25;female;brown;;medium;German Shepherd Dog Mix;08/09/2018;08/09/2018;09/01/2018;medium;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
257;Rózsa;2.17;female;black;tan;medium;Unknown Mix;02/01/2018;9/20/2018;9/16/2018;short;yes;;yes;;yes;;;garden;;;;;;;;;;;;;;;;;;;;;;;
838;Bolka;2.67;male;yellow;brown;small;Unknown Mix;12/18/2017;2/18/2018;9/22/2018;medium;no;;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
3289;Pici;3.25;female;black;tan;medium;Unknown Mix;9/19/2018;01/01/2019;9/28/2018;short;;;;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
247;Tappancs;7.92;male;black;tan;small;Dachshund Mix;02/01/2018;09/01/2018;8/23/2018;short;no;;yes;yes;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2388;Lea;5.5;female;striped;;large;Staffordshire Terrier Mix;1/20/2017;1/20/2017;8/22/2018;short;yes;;yes;no;no;no;no;garden;;;;;;;;;;;;;;;;;;;;;;;
248;Ari;2.25;female;yellow;brown;small;Unknown Mix;02/01/2018;8/23/2018;8/23/2018;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
820;Kutyus;14.33;male;gray;black;medium;Unknown Mix;5/20/2014;7/20/2014;8/15/2018;wirehaired;no;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
242;Bogáncs;5.75;male;black;;medium;Puli;04/01/2018;09/01/2018;8/22/2018;long;yes;;yes;;;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
245;Orsi;2;female;striped;;medium;Unknown Mix;04/01/2018;09/01/2018;8/22/2018;short;yes;;yes;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
2389;Casper;2.17;male;yellow;;medium;Unknown Mix;02/05/2018;02/05/2018;8/22/2018;short;yes;;yes;yes;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
826;Pisze;10.25;male;black;brown;medium;Unknown Mix;10/13/2013;10/05/2013;8/17/2018;short;no;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
243;Vitéz;3.75;male;black;;medium;Puli;07/01/2018;09/01/2018;8/22/2018;medium;no;;yes;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
246;Matyi;3.92;male;tricolor;;medium;Unknown Mix;01/01/2018;09/01/2018;8/23/2018;short;no;;yes;;;yes;;garden;;;;;;;;;;;;;;;;;;;;;;;
250;Töpi;2.67;male;brown;;small;Unknown Mix;02/01/2018;8/23/2018;8/23/2018;short;no;;yes;;;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
244;Oszi;2;male;yellow;brown;medium;Unknown Mix;04/01/2018;09/01/2018;8/22/2018;short;no;;yes;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
2378;Valdo;2.67;male;white;;small;Puli Mix;5/29/2017;5/29/2017;8/14/2018;medium;yes;;yes;;;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2393;Ernõ;2.25;male;gray;;medium;Unknown Mix;6/25/2018;6/25/2018;8/22/2018;short;no;;yes;yes;;yes;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2369;Tiki;4.5;male;black;;medium;Schnauzer Mix;10/26/2016;10/26/2016;8/14/2018;medium;yes;;yes;no;;yes;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
822;Gülüke;13;male;black;;medium;Unknown Mix;10/13/2013;11/20/2013;8/15/2018;medium;no;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2370;Taki;4.5;male;black;;medium;Schnauzer Mix;10/26/2016;10/26/2016;8/14/2018;medium;yes;;yes;yes;no;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
4065;Dante;3.83;male;striped;;medium;Staffordshire Terrier Mix;05/11/2018;05/11/2018;8/20/2018;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
22597;;8.33;male;brown;white;medium;Unknown Mix;8/13/2018;8/28/2018;8/14/2018;short;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
823;Fülöp;8.25;male;black;;medium;Unknown Mix;4/18/2015;06/12/2015;8/15/2018;short;no;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
812;Dongó;8.33;male;black;tan;medium;Unknown Mix;12/12/2015;03/12/2016;8/14/2018;short;no;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2355;Toll;11.42;male;gray;;medium;Puli, Pumi Mix;11/09/2015;11/09/2015;08/05/2018;medium;yes;;yes;;yes;yes;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
815;Pacha;6.25;male;black;white;medium;Unknown Mix;12/12/2016;4/20/2017;8/14/2018;short;no;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2356;Lucky.;5.42;female;yellow;;small;Unknown Mix;12/09/2015;12/09/2015;08/05/2018;short;yes;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
326;Ninuska;3.58;female;apricot;;medium;Bull Terrier Mix;09/10/2017;09/10/2017;08/11/2018;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2348;Logan;5.33;male;yellow;;medium;Unknown Mix;05/03/2015;05/03/2015;08/04/2018;short;yes;;yes;yes;no;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2344;Saci;8.75;female;brown;;small;Dachshund Mix;05/08/2013;05/08/2013;08/03/2018;short;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
22535;;5.83;male;black;white;medium;Unknown Mix;7/24/2018;08/08/2018;7/24/2018;short;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2360;Olivér;3.5;male;black;brown;small;Unknown Mix;08/07/2016;08/07/2016;8/13/2018;short;yes;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2349;Gina;12.42;female;black;brown;medium;Unknown Mix;5/25/2015;5/25/2015;08/04/2018;short;yes;;yes;yes;yes;yes;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
809;Zeusz;11.33;male;black;brown;large;Unknown Mix;5/20/2014;7/20/2014;8/14/2018;short;no;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2353;Réka;4.42;female;gray;white;small;Unknown Mix;8/18/2015;8/18/2015;08/05/2018;short;yes;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
810;Paca_;10.83;male;sable;;medium;Unknown Mix;10/13/2013;4/20/2017;8/14/2018;short;no;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1460;Pumba;5.33;male;yellow;brown;large;Central Asian Ovtcharka Mix;2/15/2018;4/30/2018;7/27/2018;short;yes;;yes;yes;no;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
22550;;2.33;male;black;;medium;Unknown Mix;7/28/2018;08/12/2018;7/31/2018;medium;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2362;Alfréd;6.5;male;yellow;;large;Mastiff Mix;6/21/2016;6/21/2016;8/13/2018;short;yes;;yes;no;no;no;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
2354;Füles;11.42;female;gray;;medium;Puli, Pumi Mix;11/09/2015;11/09/2015;08/05/2018;medium;yes;;yes;yes;yes;;yes;garden;;;;;;;;;;;;;;;;;;;;;;;
22590;;6.33;male;black;brown;large;Unknown Mix;08/10/2018;8/25/2018;08/10/2018;medium;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041;Joy;2;female;yellow;;medium;English Greyhound, Spanish Greyhound Mix;11/17/2019;11/18/2019;11/25/2019;short;yes;yes;yes;;;;;flat;;;;;;;;;;;;;;;;;;;;;;;
2359;Õzike;5.17;female;gray;black;large;Unknown Mix;7/25/2016;7/25/2016;8/13/2018;short;yes;;yes;yes;no;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1458;Panni;8.42;male;gray;black;medium;Schnauzer Mix;07/06/2018;07/10/2018;7/15/2018;wirehaired;yes;yes;yes;;;;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1442;Csipike;3.58;female;black;tan;small;Pinscher;5/31/2018;06/01/2018;5/31/2018;short;;;;;;;;flat;;;;;;;;;;;;;;;;;;;;;;;
1107;Siriusb;6.67;male;black;tan;medium;German Shepherd Dog;01/01/2018;01/01/2018;5/18/2018;medium;yes;yes;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
948;Stewie;6.75;male;brown;white;medium;Staffordshire Terrier Mix;03/01/2017;06/04/2018;06/04/2018;short;yes;;yes;;;;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
959;Gömbi;9.5;male;brown;;large;Unknown Mix;07/01/2018;07/01/2018;07/12/2018;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3970;Wilbur;11.5;male;black;brown;medium;Unknown Mix;06/01/2018;06/01/2018;06/07/2018;medium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
793;Kormika;5;female;black;;small;Unknown Mix;06/05/2018;06/05/2018;06/07/2018;medium;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3252;Noel;3.42;male;brown;;medium;Unknown Mix;07/04/2018;08/04/2018;7/16/2018;wirehaired;;;;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
803;Ficánka;1.58;female;black;;medium;Unknown Mix;6/22/2018;8/19/2018;7/13/2018;short;;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
4014;Sion;2.08;male;apricot;;medium;Unknown Mix;06/09/2018;06/09/2018;6/30/2018;short;yes;;;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
4010;Rocco;5.17;male;black;brown;medium;Rottweiler Mix;09/04/2016;09/04/2016;6/27/2018;short;;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1112;Molly;8.58;female;apricot;;medium;Hungarian Vizsla, Labrador Retriever Mix;03/06/2018;03/06/2018;5/22/2018;medium;yes;yes;yes;yes;no;no;;flat;;;;;;;;;;;;;;;;;;;;;;;
3974;Athos;2.33;male;apricot;;medium;Chinese Shar-Pei, Staffordshire Terrier Mix;3/24/2018;3/24/2018;6/21/2018;short;yes;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1455;Debreceni Bosco;2.5;male;striped;;medium;Unknown Mix;6/27/2018;6/28/2018;7/15/2018;short;yes;;yes;yes;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
4023;Umas;1.83;male;apricot;;large;Akita Mix;6/17/2018;6/17/2018;6/30/2018;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3975;Porthos;3.17;male;apricot;;medium;Chinese Shar-Pei, Staffordshire Terrier Mix;3/24/2018;3/24/2018;6/21/2018;short;yes;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
22380;;2.42;female;yellow;brown;medium;Unknown Mix;6/15/2018;6/30/2018;6/15/2018;short;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
951;Tomi;10.17;male;black;brown;medium;Rottweiler Mix;11/09/2017;11/09/2017;06/07/2018;short;yes;;yes;;no;yes;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
94;Ihar;4.5;male;black;;medium;Mudi;4/21/2018;06/02/2018;06/02/2018;medium;yes;yes;yes;;yes;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
796;Mona;2.42;female;yellow;brown;medium;Unknown Mix;6/17/2018;07/05/2018;6/20/2018;short;;;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
775;Mogyoró;2.58;male;red;;medium;Unknown Mix;4/20/2018;05/05/2018;05/05/2018;short;no;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3923;Chaplin;6.67;male;striped;;large;Belgian Malinois;04/02/2018;04/02/2018;4/15/2018;short;yes;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3939;Lay;2.33;male;apricot;;medium;Unknown Mix;04/10/2018;04/10/2018;4/29/2018;short;yes;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1100;P.Petra;4.75;female;brown;white;medium;German Pointer Mix;06/08/2017;06/08/2017;05/08/2018;medium;yes;yes;yes;yes;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
783;Mia;3.58;female;red;white;medium;Unknown Mix;4/20/2018;4/20/2018;05/05/2018;short;yes;;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
778;Robi;3.33;male;sable;;medium;Unknown Mix;9/26/2017;05/05/2018;05/05/2018;wirehaired;no;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
7793;Betyár;7.08;male;white;;large;Komondor;11/29/2012;11/29/2012;4/26/2018;long;no;yes;yes;yes;;yes;yes;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
22265;Roni;2.5;male;sable;;large;Unknown Mix;5/14/2018;5/14/2018;5/14/2018;medium;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777;Berci;3.08;male;white;;medium;Unknown Mix;12/04/2017;05/05/2018;05/05/2018;short;no;;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
869;Kisteleki Ubi;2.67;male;striped;;medium;Greyhound Mix;4/28/2018;4/29/2018;4/28/2018;short;yes;no;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3921;Bob;4.5;male;black;;medium;Puli;3/28/2017;3/28/2017;4/15/2018;medium;yes;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
22273;Maci/Borisz;3.5;male;sable;;large;Unknown Mix;5/17/2018;06/01/2018;5/17/2018;medium;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1030;Monthy;3;male;black;white;small;Terrier Mix;04/08/2018;04/08/2018;05/04/2018;medium;yes;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3931;Macaron;2.42;male;apricot;;medium;Staffordshire Terrier Mix;4/15/2018;4/15/2018;4/25/2018;short;yes;;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
1034;Démon;0.92;male;white;;medium;Greyhound Mix;10/29/2019;10/30/2019;10/29/2019;short;yes;;yes;;;;;flat;;;;;;;;;;;;;;;;;;;;;;;
1025;Nash;0.58;male;striped;;medium;Greyhound Mix;07/01/2019;08/02/2019;10/19/2019;short;yes;yes;yes;yes;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
3944;Rachel;3.58;female;apricot;;small;Dachshund Mix;4/19/2018;4/19/2018;4/29/2018;short;yes;;yes;;yes;yes;no;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3208;Mancs;13.58;male;black;;medium;Chow Chow Mix;05/01/2018;05/01/2018;5/16/2018;medium;;;yes;yes;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3940;Leila;3.67;female;brown;white;medium;Unknown Mix;04/10/2018;04/10/2018;4/29/2018;short;yes;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
866;Miskolci Pindi;7.92;female;black;;medium;Unknown Mix;10/13/2013;11/20/2013;4/13/2019;medium;yes;;yes;;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;
3578;River;5.75;male;gray;black;large;Alaskan Malamute, Caucasian Ovtcharka, German Shepherd Dog Mix;2/15/2018;2/15/2018;03/02/2018;medium;yes;yes;yes;yes;;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
558;Mickey;7.58;female;apricot;;medium;Unknown Mix;12/10/2017;12/10/2017;2/13/2019;long;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1015;Sajó;2.58;male;brown;white;medium;Unknown Mix;07/01/2017;07/01/2017;03/07/2018;short;;;;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3147;Hippi;4;female;brown;;medium;Unknown Mix;12/11/2017;12/11/2017;12/28/2017;short;yes;;;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
22014;Mali;5.75;male;saddle black;;medium;Belgian Malinois Mix;1/23/2018;02/07/2018;2/16/2018;medium;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;Sajó;8.42;female;white;;medium;Kuvasz, Pumi Mix;01/10/2018;01/10/2018;01/10/2018;long;yes;yes;yes;;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3824;Sasha;2.83;male;brown;white;medium;Unknown Mix;10/13/2017;10/13/2017;1/13/2018;short;yes;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3833;Levédia;2.5;female;gray;;medium;Unknown Mix;1/18/2018;1/18/2018;1/20/2018;short;yes;;yes;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3178;Imola;2.83;female;black;;medium;Vizsla Mix;2/22/2018;2/22/2018;2/26/2018;short;yes;;;;;;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
3135;Happy;2.25;female;black;brown;medium;Unknown Mix;12/07/2017;1/20/2018;12/28/2017;wirehaired;;;;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
3143;Gizmo;2.17;male;black;brown;medium;Unknown Mix;11/23/2017;11/23/2017;12/28/2017;wirehaired;yes;;;;;;;garden;;;;;;;;;;;;;;;;;;;;;;;
22114;;3.92;male;brown;white;large;Unknown Mix;3/21/2018;3/21/2018;3/27/2018;short;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1096;Szonja;11.92;female;tricolor;;small;Dachshund Mix;12/12/2016;12/12/2016;03/12/2018;short;yes;yes;yes;;yes;yes;;flat;;;;;;;;;;;;;;;;;;;;;;;
104;Kunhegyesi Lola;2.17;female;black;white;medium;Schnauzer, Terrier Mix;2/20/2018;2/20/2018;2/20/2018;short;;;yes;yes;yes;yes;;both flat and garden;;;;;;;;;;;;;;;;;;;;;;;
